,Batch,Input_Feature,Length,Output_Feature,Kernel,Stride,Device,Time,Mult-Adds,Params
1523,1,256,256,1024,64,16,cuda,0.001240689754486084,218117120,16778240
1524,1,256,256,1024,64,64,cuda,0.0012569355964660645,67112960,16778240
1525,1,256,256,2048,1,1,cuda,0.0002216935157775879,134742016,526336
1526,1,256,256,2048,1,4,cuda,0.00015140533447265624,33685504,526336
1527,1,256,256,2048,1,8,cuda,0.0001589679718017578,16842752,526336
1528,1,256,256,2048,1,16,cuda,0.00015511512756347657,8421376,526336
1529,1,256,256,2048,1,64,cuda,0.0001465177536010742,2105344,526336
1530,1,256,256,2048,4,1,cuda,0.00030369043350219726,531097600,2099200
1531,1,256,256,2048,4,4,cuda,0.00028750896453857424,134348800,2099200
1532,1,256,256,2048,4,8,cuda,0.00022574186325073243,67174400,2099200
1533,1,256,256,2048,4,16,cuda,0.0002231311798095703,33587200,2099200
1534,1,256,256,2048,4,64,cuda,0.00021743297576904297,8396800,2099200
1535,1,256,256,2048,8,1,cuda,0.001112065315246582,1044891648,4196352
1536,1,256,256,2048,8,4,cuda,0.00043634653091430666,264370176,4196352
1537,1,256,256,2048,8,8,cuda,0.0003563833236694336,134283264,4196352
1538,1,256,256,2048,8,16,cuda,0.000590507984161377,67141632,4196352
1539,1,256,256,2048,8,64,cuda,0.0004182624816894531,16785408,4196352
1540,1,256,256,2048,16,1,cuda,0.0013136911392211915,2022148096,8390656
1541,1,256,256,2048,16,4,cuda,0.000936284065246582,511830016,8390656
1542,1,256,256,2048,16,8,cuda,0.0005699777603149414,260110336,8390656
1543,1,256,256,2048,16,16,cuda,0.0005237770080566407,134250496,8390656
1544,1,256,256,2048,16,64,cuda,0.0005104970932006836,33562624,8390656
1545,1,256,256,2048,64,1,cuda,0.005280799865722656,6476400640,33556480
1546,1,256,256,2048,64,4,cuda,0.0033634829521179198,1644267520,33556480
1547,1,256,256,2048,64,8,cuda,0.002019555568695068,838912000,33556480
1548,1,256,256,2048,64,16,cuda,0.0019300746917724609,436234240,33556480
1549,1,256,256,2048,64,64,cuda,0.0019130587577819824,134225920,33556480
1550,1,256,1024,16,1,1,cuda,0.00014068841934204102,4210688,4112
1551,1,256,1024,16,1,4,cuda,9.663105010986328e-05,1052672,4112
1552,1,256,1024,16,1,8,cuda,9.861469268798828e-05,526336,4112
1553,1,256,1024,16,1,16,cuda,9.849309921264649e-05,263168,4112
1554,1,256,1024,16,1,64,cuda,9.524106979370118e-05,65792,4112
1555,1,256,1024,16,4,1,cuda,0.00019859552383422852,16744400,16400
1556,1,256,1024,16,4,4,cuda,0.00019305944442749023,4198400,16400
1557,1,256,1024,16,4,8,cuda,0.00022072553634643554,2099200,16400
1558,1,256,1024,16,4,16,cuda,0.0001882624626159668,1049600,16400
1559,1,256,1024,16,4,64,cuda,0.0001920318603515625,262400,16400
1560,1,256,1024,16,8,1,cuda,0.0002945566177368164,33341328,32784
1561,1,256,1024,16,8,4,cuda,0.0003606081008911133,8359920,32784
1562,1,256,1024,16,8,8,cuda,0.00038442134857177737,4196352,32784
1563,1,256,1024,16,8,16,cuda,0.0003980278968811035,2098176,32784
1564,1,256,1024,16,8,64,cuda,0.0005003023147583008,524544,32784
1565,1,256,1024,16,16,1,cuda,0.000747077465057373,66141968,65552
1566,1,256,1024,16,16,4,cuda,0.0006740975379943847,16584656,65552
1567,1,256,1024,16,16,8,cuda,0.0005703258514404297,8325104,65552
1568,1,256,1024,16,16,16,cuda,0.000586857795715332,4195328,65552
1569,1,256,1024,16,16,64,cuda,0.0005617570877075195,1048832,65552
1570,1,256,1024,16,64,1,cuda,0.0018500638008117675,251935760,262160
1571,1,256,1024,16,64,4,cuda,0.0018697810173034669,63180560,262160
1572,1,256,1024,16,64,8,cuda,0.0017726850509643555,31721360,262160
1573,1,256,1024,16,64,16,cuda,0.0017364096641540527,15991760,262160
1574,1,256,1024,16,64,64,cuda,0.001720569133758545,4194560,262160
1575,1,256,1024,64,1,1,cuda,0.0002634167671203613,16842752,16448
1576,1,256,1024,64,1,4,cuda,0.00021085262298583984,4210688,16448
1577,1,256,1024,64,1,8,cuda,0.0002212214469909668,2105344,16448
1578,1,256,1024,64,1,16,cuda,0.00017606019973754884,1052672,16448
1579,1,256,1024,64,1,64,cuda,0.0002021479606628418,263168,16448
1580,1,256,1024,64,4,1,cuda,0.00028735876083374023,66977600,65600
1581,1,256,1024,64,4,4,cuda,0.0002535867691040039,16793600,65600
1582,1,256,1024,64,4,8,cuda,0.0003695487976074219,8396800,65600
1583,1,256,1024,64,4,16,cuda,0.0002577948570251465,4198400,65600
1584,1,256,1024,64,4,64,cuda,0.0002579665184020996,1049600,65600
1585,1,256,1024,64,8,1,cuda,0.0004001283645629883,133365312,131136
1586,1,256,1024,64,8,4,cuda,0.00040106773376464845,33439680,131136
1587,1,256,1024,64,8,8,cuda,0.00037872791290283203,16785408,131136
1588,1,256,1024,64,8,16,cuda,0.00036871910095214843,8392704,131136
1589,1,256,1024,64,8,64,cuda,0.00037239313125610353,2098176,131136
1590,1,256,1024,64,16,1,cuda,0.0005873394012451172,264567872,262208
1591,1,256,1024,64,16,4,cuda,0.0005744695663452148,66338624,262208
1592,1,256,1024,64,16,8,cuda,0.0008728599548339844,33300416,262208
1593,1,256,1024,64,16,16,cuda,0.0005495619773864747,16781312,262208
1594,1,256,1024,64,16,64,cuda,0.00047858715057373045,4195328,262208
1595,1,256,1024,64,64,1,cuda,0.0016485047340393066,1007743040,1048640
1596,1,256,1024,64,64,4,cuda,0.0016560554504394531,252722240,1048640
1597,1,256,1024,64,64,8,cuda,0.0016606879234313966,126885440,1048640
1598,1,256,1024,64,64,16,cuda,0.0017977476119995118,63967040,1048640
1599,1,256,1024,64,64,64,cuda,0.001642007827758789,16778240,1048640
1600,1,256,1024,256,1,1,cuda,0.00020583152770996095,67371008,65792
1601,1,256,1024,256,1,4,cuda,0.00027297258377075197,16842752,65792
1602,1,256,1024,256,1,8,cuda,0.00032009601593017576,8421376,65792
1603,1,256,1024,256,1,16,cuda,0.00034591197967529294,4210688,65792
1604,1,256,1024,256,1,64,cuda,0.000272667407989502,1052672,65792
1605,1,256,1024,256,4,1,cuda,0.0002760148048400879,267910400,262400
1606,1,256,1024,256,4,4,cuda,0.00025696754455566405,67174400,262400
1607,1,256,1024,256,4,8,cuda,0.00033797502517700194,33587200,262400
1608,1,256,1024,256,4,16,cuda,0.00027343511581420896,16793600,262400
1609,1,256,1024,256,4,64,cuda,0.0002725982666015625,4198400,262400
1610,1,256,1024,256,8,1,cuda,0.00038597583770751955,533461248,524544
1611,1,256,1024,256,8,4,cuda,0.0004076671600341797,133758720,524544
1612,1,256,1024,256,8,8,cuda,0.0004958772659301758,67141632,524544
1613,1,256,1024,256,8,16,cuda,0.0005484437942504883,33570816,524544
1614,1,256,1024,256,8,64,cuda,0.00042561531066894533,8392704,524544
1615,1,256,1024,256,16,1,cuda,0.0010276460647583008,1058271488,1048832
1616,1,256,1024,256,16,4,cuda,0.000538175106048584,265354496,1048832
1617,1,256,1024,256,16,8,cuda,0.0005814266204833984,133201664,1048832
1618,1,256,1024,256,16,16,cuda,0.000576932430267334,67125248,1048832
1619,1,256,1024,256,16,64,cuda,0.0005346250534057617,16781312,1048832
1620,1,256,1024,256,64,1,cuda,0.0021721410751342775,4030972160,4194560
1621,1,256,1024,256,64,4,cuda,0.0017954111099243164,1010888960,4194560
1622,1,256,1024,256,64,8,cuda,0.0017765498161315919,507541760,4194560
1623,1,256,1024,256,64,16,cuda,0.0017861700057983398,255868160,4194560
1624,1,256,1024,256,64,64,cuda,0.001739199161529541,67112960,4194560
1625,1,256,1024,1024,1,1,cuda,0.00028902530670166015,269484032,263168
1626,1,256,1024,1024,1,4,cuda,0.000196533203125,67371008,263168
1627,1,256,1024,1024,1,8,cuda,0.0002030634880065918,33685504,263168
1628,1,256,1024,1024,1,16,cuda,0.00020153522491455077,16842752,263168
1629,1,256,1024,1024,1,64,cuda,0.00021196365356445312,4210688,263168
1630,1,256,1024,1024,4,1,cuda,0.000629732608795166,1071641600,1049600
1631,1,256,1024,1024,4,4,cuda,0.0003385043144226074,268697600,1049600
1632,1,256,1024,1024,4,8,cuda,0.0003055644035339356,134348800,1049600
1633,1,256,1024,1024,4,16,cuda,0.0002463769912719727,67174400,1049600
1634,1,256,1024,1024,4,64,cuda,0.00023786306381225585,16793600,1049600
1635,1,256,1024,1024,8,1,cuda,0.0011742806434631348,2133844992,2098176
1636,1,256,1024,1024,8,4,cuda,0.0004562091827392578,535034880,2098176
1637,1,256,1024,1024,8,8,cuda,0.0004073929786682129,268566528,2098176
1638,1,256,1024,1024,8,16,cuda,0.0003751325607299805,134283264,2098176
1639,1,256,1024,1024,8,64,cuda,0.00036466360092163086,33570816,2098176
1640,1,256,1024,1024,16,1,cuda,0.0022808456420898436,4233085952,4195328
1641,1,256,1024,1024,16,4,cuda,0.0008616185188293457,1061417984,4195328
1642,1,256,1024,1024,16,8,cuda,0.0006565403938293457,532806656,4195328
1643,1,256,1024,1024,16,16,cuda,0.0005940127372741699,268500992,4195328
1644,1,256,1024,1024,16,64,cuda,0.0005833625793457032,67125248,4195328
1645,1,256,1024,1024,64,1,cuda,0.008510847091674805,16123888640,16778240
1646,1,256,1024,1024,64,4,cuda,0.0035575747489929197,4043555840,16778240
1647,1,256,1024,1024,64,8,cuda,0.003105194568634033,2030167040,16778240
1648,1,256,1024,1024,64,16,cuda,0.0030315017700195315,1023472640,16778240
1649,1,256,1024,1024,64,64,cuda,0.002885758876800537,268451840,16778240
1650,1,256,1024,2048,1,1,cuda,0.0004291343688964844,538968064,526336
1651,1,256,1024,2048,1,4,cuda,0.00025779008865356445,134742016,526336
1652,1,256,1024,2048,1,8,cuda,0.000196533203125,67371008,526336
1653,1,256,1024,2048,1,16,cuda,0.00017044544219970703,33685504,526336
1654,1,256,1024,2048,1,64,cuda,0.0001691436767578125,8421376,526336
1655,1,256,1024,2048,4,1,cuda,0.0011627411842346192,2143283200,2099200
1656,1,256,1024,2048,4,4,cuda,0.00044597625732421874,537395200,2099200
1657,1,256,1024,2048,4,8,cuda,0.000296628475189209,268697600,2099200
1658,1,256,1024,2048,4,16,cuda,0.0002758336067199707,134348800,2099200
1659,1,256,1024,2048,4,64,cuda,0.00026775360107421874,33587200,2099200
1660,1,256,1024,2048,8,1,cuda,0.002219860553741455,4267689984,4196352
1661,1,256,1024,2048,8,4,cuda,0.0007765054702758789,1070069760,4196352
1662,1,256,1024,2048,8,8,cuda,0.0004808211326599121,537133056,4196352
1663,1,256,1024,2048,8,16,cuda,0.00046733379364013674,268566528,4196352
1664,1,256,1024,2048,8,64,cuda,0.0003630685806274414,67141632,4196352
1665,1,256,1024,2048,16,1,cuda,0.004380557537078857,8466171904,8390656
1666,1,256,1024,2048,16,4,cuda,0.0014064788818359375,2122835968,8390656
1667,1,256,1024,2048,16,8,cuda,0.0009003829956054688,1065613312,8390656
1668,1,256,1024,2048,16,16,cuda,0.0008529996871948242,537001984,8390656
1669,1,256,1024,2048,16,64,cuda,0.0007270646095275879,134250496,8390656
1670,1,256,1024,2048,64,1,cuda,0.017124602794647215,32247777280,33556480
1671,1,256,1024,2048,64,4,cuda,0.005207269191741943,8087111680,33556480
1672,1,256,1024,2048,64,8,cuda,0.004041693210601807,4060334080,33556480
1673,1,256,1024,2048,64,16,cuda,0.0038651180267333983,2046945280,33556480
1674,1,256,1024,2048,64,64,cuda,0.004040307998657226,536903680,33556480
1675,1,256,2048,16,1,1,cuda,0.00022730827331542968,8421376,4112
1676,1,256,2048,16,1,4,cuda,0.0002280735969543457,2105344,4112
1677,1,256,2048,16,1,8,cuda,0.00022238492965698242,1052672,4112
1678,1,256,2048,16,1,16,cuda,0.00023241281509399413,526336,4112
1679,1,256,2048,16,1,64,cuda,0.00021706104278564452,131584,4112
1680,1,256,2048,16,4,1,cuda,0.0007679438591003417,33538000,16400
1681,1,256,2048,16,4,4,cuda,0.0011105942726135254,8396800,16400
1682,1,256,2048,16,4,8,cuda,0.001022956371307373,4198400,16400
1683,1,256,2048,16,4,16,cuda,0.0009130406379699707,2099200,16400
1684,1,256,2048,16,4,64,cuda,0.0010676360130310058,524800,16400
1685,1,256,2048,16,8,1,cuda,0.0009839892387390136,66912144,32784
1686,1,256,2048,16,8,4,cuda,0.0009247016906738281,16752624,32784
1687,1,256,2048,16,8,8,cuda,0.000540769100189209,8392704,32784
1688,1,256,2048,16,8,16,cuda,0.0005991625785827637,4196352,32784
1689,1,256,2048,16,8,64,cuda,0.0009755325317382812,1049088,32784
1690,1,256,2048,16,16,1,cuda,0.0010207152366638183,133267216,65552
1691,1,256,2048,16,16,4,cuda,0.0007654857635498046,33365968,65552
1692,1,256,2048,16,16,8,cuda,0.0005881357192993164,16715760,65552
1693,1,256,2048,16,16,16,cuda,0.0006582903861999512,8390656,65552
1694,1,256,2048,16,16,64,cuda,0.000560154914855957,2097664,65552
1695,1,256,2048,16,64,1,cuda,0.0016739964485168457,520387600,262160
1696,1,256,2048,16,64,4,cuda,0.0016435718536376954,130293520,262160
1697,1,256,2048,16,64,8,cuda,0.001631443500518799,65277840,262160
1698,1,256,2048,16,64,16,cuda,0.001621713638305664,32770000,262160
1699,1,256,2048,16,64,64,cuda,0.0016394662857055664,8389120,262160
1700,1,256,2048,64,1,1,cuda,0.0001657247543334961,33685504,16448
1701,1,256,2048,64,1,4,cuda,0.00013524055480957031,8421376,16448
1702,1,256,2048,64,1,8,cuda,0.00013680696487426757,4210688,16448
1703,1,256,2048,64,1,16,cuda,0.0001387763023376465,2105344,16448
1704,1,256,2048,64,1,64,cuda,0.00017282485961914062,526336,16448
1705,1,256,2048,64,4,1,cuda,0.00020534992218017577,134152000,65600
1706,1,256,2048,64,4,4,cuda,0.00022044897079467773,33587200,65600
1707,1,256,2048,64,4,8,cuda,0.0002109050750732422,16793600,65600
1708,1,256,2048,64,4,16,cuda,0.00021335840225219726,8396800,65600
1709,1,256,2048,64,4,64,cuda,0.00019569873809814454,2099200,65600
1710,1,256,2048,64,8,1,cuda,0.00032781124114990236,267648576,131136
1711,1,256,2048,64,8,4,cuda,0.0003188562393188477,67010496,131136
1712,1,256,2048,64,8,8,cuda,0.0003109455108642578,33570816,131136
1713,1,256,2048,64,8,16,cuda,0.0003070831298828125,16785408,131136
1714,1,256,2048,64,8,64,cuda,0.0003249645233154297,4196352,131136
1715,1,256,2048,64,16,1,cuda,0.0005115532875061035,533068864,262208
1716,1,256,2048,64,16,4,cuda,0.0005358624458312989,133463872,262208
1717,1,256,2048,64,16,8,cuda,0.0005220603942871093,66863040,262208
1718,1,256,2048,64,16,16,cuda,0.0004918718338012695,33562624,262208
1719,1,256,2048,64,16,64,cuda,0.0004922199249267578,8390656,262208
1720,1,256,2048,64,64,1,cuda,0.0018466567993164062,2081550400,1048640
1721,1,256,2048,64,64,4,cuda,0.0018360590934753417,521174080,1048640
1722,1,256,2048,64,64,8,cuda,0.001894693374633789,261111360,1048640
1723,1,256,2048,64,64,16,cuda,0.001869378089904785,131080000,1048640
1724,1,256,2048,64,64,64,cuda,0.0019261789321899413,33556480,1048640
1725,1,256,2048,256,1,1,cuda,0.0002426314353942871,134742016,65792
1726,1,256,2048,256,1,4,cuda,0.0002163815498352051,33685504,65792
1727,1,256,2048,256,1,8,cuda,0.00018170356750488281,16842752,65792
1728,1,256,2048,256,1,16,cuda,0.00017470836639404296,8421376,65792
1729,1,256,2048,256,1,64,cuda,0.00017256975173950194,2105344,65792
1730,1,256,2048,256,4,1,cuda,0.00040473699569702146,536608000,262400
1731,1,256,2048,256,4,4,cuda,0.0003255653381347656,134348800,262400
1732,1,256,2048,256,4,8,cuda,0.0003156375885009766,67174400,262400
1733,1,256,2048,256,4,16,cuda,0.0003817582130432129,33587200,262400
1734,1,256,2048,256,4,64,cuda,0.0003010892868041992,8396800,262400
1735,1,256,2048,256,8,1,cuda,0.000546107292175293,1070594304,524544
1736,1,256,2048,256,8,4,cuda,0.0007216787338256836,268041984,524544
1737,1,256,2048,256,8,8,cuda,0.0005537128448486328,134283264,524544
1738,1,256,2048,256,8,16,cuda,0.0005619621276855469,67141632,524544
1739,1,256,2048,256,8,64,cuda,0.0005149531364440918,16785408,524544
1740,1,256,2048,256,16,1,cuda,0.0012518048286437988,2132275456,1048832
1741,1,256,2048,256,16,4,cuda,0.0009917259216308595,533855488,1048832
1742,1,256,2048,256,16,8,cuda,0.0010103702545166016,267452160,1048832
1743,1,256,2048,256,16,16,cuda,0.0009056782722473145,134250496,1048832
1744,1,256,2048,256,16,64,cuda,0.0009833931922912597,33562624,1048832
1745,1,256,2048,256,64,1,cuda,0.0040712738037109375,8326201600,4194560
1746,1,256,2048,256,64,4,cuda,0.0035018444061279295,2084696320,4194560
1747,1,256,2048,256,64,8,cuda,0.0031319689750671387,1044445440,4194560
1748,1,256,2048,256,64,16,cuda,0.004827849864959717,524320000,4194560
1749,1,256,2048,256,64,64,cuda,0.0051716089248657225,134225920,4194560
1750,1,256,2048,1024,1,1,cuda,0.000770721435546875,538968064,263168
1751,1,256,2048,1024,1,4,cuda,0.0004903888702392578,134742016,263168
1752,1,256,2048,1024,1,8,cuda,0.00022513866424560546,67371008,263168
1753,1,256,2048,1024,1,16,cuda,0.00017112493515014648,33685504,263168
1754,1,256,2048,1024,1,64,cuda,0.00018250465393066407,8421376,263168
1755,1,256,2048,1024,4,1,cuda,0.0011127805709838868,2146432000,1049600
1756,1,256,2048,1024,4,4,cuda,0.0005966782569885254,537395200,1049600
1757,1,256,2048,1024,4,8,cuda,0.0002946138381958008,268697600,1049600
1758,1,256,2048,1024,4,16,cuda,0.0003721189498901367,134348800,1049600
1759,1,256,2048,1024,4,64,cuda,0.0002719736099243164,33587200,1049600
1760,1,256,2048,1024,8,1,cuda,0.003005855083465576,4282377216,2098176
1761,1,256,2048,1024,8,4,cuda,0.001650693416595459,1072167936,2098176
1762,1,256,2048,1024,8,8,cuda,0.0009044003486633301,537133056,2098176
1763,1,256,2048,1024,8,16,cuda,0.000920722484588623,268566528,2098176
1764,1,256,2048,1024,8,64,cuda,0.0011345505714416503,67141632,2098176
1765,1,256,2048,1024,16,1,cuda,0.0054768967628479005,8529101824,4195328
1766,1,256,2048,1024,16,4,cuda,0.0013512778282165528,2135421952,4195328
1767,1,256,2048,1024,16,8,cuda,0.000927889347076416,1069808640,4195328
1768,1,256,2048,1024,16,16,cuda,0.0007321500778198242,537001984,4195328
1769,1,256,2048,1024,16,64,cuda,0.0006963682174682618,134250496,4195328
1770,1,256,2048,1024,64,1,cuda,0.016265463829040528,33304806400,16778240
1771,1,256,2048,1024,64,4,cuda,0.0043611454963684085,8338785280,16778240
1772,1,256,2048,1024,64,8,cuda,0.0037010574340820314,4177781760,16778240
1773,1,256,2048,1024,64,16,cuda,0.003309934139251709,2097280000,16778240
1774,1,256,2048,1024,64,64,cuda,0.002907743453979492,536903680,16778240
1775,1,256,2048,2048,1,1,cuda,0.0006902527809143067,1077936128,526336
1776,1,256,2048,2048,1,4,cuda,0.00034444570541381837,269484032,526336
1777,1,256,2048,2048,1,8,cuda,0.0002506709098815918,134742016,526336
1778,1,256,2048,2048,1,16,cuda,0.00016587257385253907,67371008,526336
1779,1,256,2048,2048,1,64,cuda,0.00013724565505981445,16842752,526336
1780,1,256,2048,2048,4,1,cuda,0.0022176504135131836,4292864000,2099200
1781,1,256,2048,2048,4,4,cuda,0.000730891227722168,1074790400,2099200
1782,1,256,2048,2048,4,8,cuda,0.00046158552169799804,537395200,2099200
1783,1,256,2048,2048,4,16,cuda,0.00033861637115478515,268697600,2099200
1784,1,256,2048,2048,4,64,cuda,0.0002568984031677246,67174400,2099200
1785,1,256,2048,2048,8,1,cuda,0.0041542983055114745,8564754432,4196352
1786,1,256,2048,2048,8,4,cuda,0.0013679099082946778,2144335872,4196352
1787,1,256,2048,2048,8,8,cuda,0.0008471488952636718,1074266112,4196352
1788,1,256,2048,2048,8,16,cuda,0.0005649781227111817,537133056,4196352
1789,1,256,2048,2048,8,64,cuda,0.0004256033897399902,134283264,4196352
1790,1,256,2048,2048,16,1,cuda,0.008094007968902589,17058203648,8390656
1791,1,256,2048,2048,16,4,cuda,0.00254486083984375,4270843904,8390656
1792,1,256,2048,2048,16,8,cuda,0.0014874124526977539,2139617280,8390656
1793,1,256,2048,2048,16,16,cuda,0.001014404296875,1074003968,8390656
1794,1,256,2048,2048,16,64,cuda,0.0007468414306640625,268500992,8390656
1795,1,256,2048,2048,64,1,cuda,0.02982712984085083,66609612800,33556480
1796,1,256,2048,2048,64,4,cuda,0.0087750244140625,16677570560,33556480
1797,1,256,2048,2048,64,8,cuda,0.005379691123962403,8355563520,33556480
1798,1,256,2048,2048,64,16,cuda,0.005909583568572998,4194560000,33556480
1799,1,256,2048,2048,64,64,cuda,0.0036819815635681153,1073807360,33556480
1800,1,1024,16,16,1,1,cuda,0.00013985633850097657,262400,16400
1801,1,1024,16,16,1,4,cuda,0.00013467073440551758,65600,16400
1802,1,1024,16,16,1,8,cuda,0.00012857913970947265,32800,16400
1803,1,1024,16,16,1,16,cuda,0.00018290042877197265,16400,16400
1804,1,1024,16,16,1,64,cuda,0.00018034934997558595,16400,16400
1805,1,1024,16,16,4,1,cuda,0.00025893688201904296,852176,65552
1806,1,1024,16,16,4,4,cuda,0.00032700777053833006,262208,65552
1807,1,1024,16,16,4,8,cuda,0.00030313730239868165,131104,65552
1808,1,1024,16,16,4,16,cuda,0.0004336071014404297,65552,65552
1809,1,1024,16,16,4,64,cuda,0.000490424633026123,65552,65552
1810,1,1024,16,16,8,1,cuda,0.0005261325836181641,1179792,131088
1811,1,1024,16,16,8,4,cuda,0.0004474639892578125,393264,131088
1812,1,1024,16,16,8,8,cuda,0.0009597969055175781,262176,131088
1813,1,1024,16,16,8,16,cuda,0.0006895256042480469,131088,131088
1814,1,1024,16,16,8,64,cuda,0.0005532574653625489,131088,131088
1815,1,1024,16,16,16,1,cuda,0.0009378576278686523,262160,262160
1816,1,1024,16,16,16,4,cuda,0.0014508557319641113,262160,262160
1817,1,1024,16,16,16,8,cuda,0.002509808540344238,262160,262160
1818,1,1024,16,16,16,16,cuda,0.0023738551139831543,262160,262160
1819,1,1024,16,16,16,64,cuda,0.002473945617675781,262160,262160
1820,1,1024,16,64,1,1,cuda,0.00035431861877441404,1049600,65600
1821,1,1024,16,64,1,4,cuda,0.00039597272872924803,262400,65600
1822,1,1024,16,64,1,8,cuda,0.0005915641784667968,131200,65600
1823,1,1024,16,64,1,16,cuda,0.00033562183380126954,65600,65600
1824,1,1024,16,64,1,64,cuda,0.0002974677085876465,65600,65600
1825,1,1024,16,64,4,1,cuda,0.0005742549896240234,3408704,262208
1826,1,1024,16,64,4,4,cuda,0.0007685565948486328,1048832,262208
1827,1,1024,16,64,4,8,cuda,0.0006316375732421875,524416,262208
1828,1,1024,16,64,4,16,cuda,0.0006572270393371582,262208,262208
1829,1,1024,16,64,4,64,cuda,0.0004361057281494141,262208,262208
1830,1,1024,16,64,8,1,cuda,0.0006174588203430176,4719168,524352
1831,1,1024,16,64,8,4,cuda,0.0004489254951477051,1573056,524352
1832,1,1024,16,64,8,8,cuda,0.000559859275817871,1048704,524352
1833,1,1024,16,64,8,16,cuda,0.0006713581085205078,524352,524352
1834,1,1024,16,64,8,64,cuda,0.0007770562171936035,524352,524352
1835,1,1024,16,64,16,1,cuda,0.0010345172882080078,1048640,1048640
1836,1,1024,16,64,16,4,cuda,0.0013371872901916503,1048640,1048640
1837,1,1024,16,64,16,8,cuda,0.0010924744606018067,1048640,1048640
1838,1,1024,16,64,16,16,cuda,0.0009011983871459961,1048640,1048640
1839,1,1024,16,64,16,64,cuda,0.0009227132797241211,1048640,1048640
1840,1,1024,16,256,1,1,cuda,0.00015829801559448243,4198400,262400
1841,1,1024,16,256,1,4,cuda,0.0002540659904479981,1049600,262400
1842,1,1024,16,256,1,8,cuda,0.00025638818740844724,524800,262400
1843,1,1024,16,256,1,16,cuda,0.00020788431167602538,262400,262400
1844,1,1024,16,256,1,64,cuda,0.0002836418151855469,262400,262400
1845,1,1024,16,256,4,1,cuda,0.0004415798187255859,13634816,1048832
1846,1,1024,16,256,4,4,cuda,0.00034222602844238283,4195328,1048832
1847,1,1024,16,256,4,8,cuda,0.0003074097633361816,2097664,1048832
1848,1,1024,16,256,4,16,cuda,0.000390021800994873,1048832,1048832
1849,1,1024,16,256,4,64,cuda,0.0003810882568359375,1048832,1048832
1850,1,1024,16,256,8,1,cuda,0.0005641984939575195,18876672,2097408
1851,1,1024,16,256,8,4,cuda,0.000539867877960205,6292224,2097408
1852,1,1024,16,256,8,8,cuda,0.0006032943725585938,4194816,2097408
1853,1,1024,16,256,8,16,cuda,0.0005919098854064942,2097408,2097408
1854,1,1024,16,256,8,64,cuda,0.000610651969909668,2097408,2097408
1855,1,1024,16,256,16,1,cuda,0.0010021233558654785,4194560,4194560
1856,1,1024,16,256,16,4,cuda,0.0010038018226623535,4194560,4194560
1857,1,1024,16,256,16,8,cuda,0.001003553867340088,4194560,4194560
1858,1,1024,16,256,16,16,cuda,0.0010550522804260254,4194560,4194560
1859,1,1024,16,256,16,64,cuda,0.001394972801208496,4194560,4194560
1860,1,1024,16,1024,1,1,cuda,0.00028717994689941406,16793600,1049600
1861,1,1024,16,1024,1,4,cuda,0.0002731943130493164,4198400,1049600
1862,1,1024,16,1024,1,8,cuda,0.00030413150787353513,2099200,1049600
1863,1,1024,16,1024,1,16,cuda,0.00021280765533447267,1049600,1049600
1864,1,1024,16,1024,1,64,cuda,0.0003181576728820801,1049600,1049600
1865,1,1024,16,1024,4,1,cuda,0.00040709257125854493,54539264,4195328
1866,1,1024,16,1024,4,4,cuda,0.00041271209716796874,16781312,4195328
1867,1,1024,16,1024,4,8,cuda,0.0003972434997558594,8390656,4195328
1868,1,1024,16,1024,4,16,cuda,0.0006099152565002442,4195328,4195328
1869,1,1024,16,1024,4,64,cuda,0.0006521344184875488,4195328,4195328
1870,1,1024,16,1024,8,1,cuda,0.0009198975563049316,75506688,8389632
1871,1,1024,16,1024,8,4,cuda,0.000650641918182373,25168896,8389632
1872,1,1024,16,1024,8,8,cuda,0.0006167030334472656,16779264,8389632
1873,1,1024,16,1024,8,16,cuda,0.0009336662292480469,8389632,8389632
1874,1,1024,16,1024,8,64,cuda,0.0009499049186706543,8389632,8389632
1875,1,1024,16,1024,16,1,cuda,0.00168487548828125,16778240,16778240
1876,1,1024,16,1024,16,4,cuda,0.0017853140830993651,16778240,16778240
1877,1,1024,16,1024,16,8,cuda,0.0016846680641174317,16778240,16778240
1878,1,1024,16,1024,16,16,cuda,0.0017063474655151366,16778240,16778240
1879,1,1024,16,1024,16,64,cuda,0.0016798782348632813,16778240,16778240
1880,1,1024,16,2048,1,1,cuda,0.0002690553665161133,33587200,2099200
1881,1,1024,16,2048,1,4,cuda,0.00022063255310058593,8396800,2099200
1882,1,1024,16,2048,1,8,cuda,0.00021206855773925782,4198400,2099200
1883,1,1024,16,2048,1,16,cuda,0.00016042709350585937,2099200,2099200
1884,1,1024,16,2048,1,64,cuda,0.00015898466110229493,2099200,2099200
1885,1,1024,16,2048,4,1,cuda,0.0004172205924987793,109078528,8390656
1886,1,1024,16,2048,4,4,cuda,0.00043211698532104494,33562624,8390656
1887,1,1024,16,2048,4,8,cuda,0.00045235872268676756,16781312,8390656
1888,1,1024,16,2048,4,16,cuda,0.0012075185775756836,8390656,8390656
1889,1,1024,16,2048,4,64,cuda,0.001222240924835205,8390656,8390656
1890,1,1024,16,2048,8,1,cuda,0.0018407154083251954,151013376,16779264
1891,1,1024,16,2048,8,4,cuda,0.0009427261352539062,50337792,16779264
